"광고그룹 보고서(2026.05.12.~2026.05.18.),2416927"
캠페인유형,캠페인,광고그룹,일별,매체이름,PC/모바일 매체,검색/콘텐츠 매체,상세지역,노출수,클릭수,클릭률(%),평균 CPC,총비용,총 전환수,직접전환수,간접전환수,총 전환율(%),총 전환매출액(원),직접전환매출액(원),간접전환매출액(원),총 전환당비용(원),총 광고수익률(%),구매완료 전환수,구매완료 전환매출액(원),구매완료 광고수익률(%)
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - PC,PC,검색,인천광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - PC,PC,검색,인천광역시 중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 곡성군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 광양시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 목포시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 무안군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 순천시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 여수시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전라남도 장성군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전북특별자치도 임실군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,전북특별자치도 전주시 완산구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,충청남도 계룡시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,충청남도 서산시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,충청남도 천안시 서북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,충청남도 태안군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,충청북도 음성군,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - PC,PC,검색,충청북도 음성군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - PC,PC,검색,충청북도 청주시 청원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,강원특별자치도 강릉시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,강원특별자치도 원주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,강원특별자치도 원주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,강원특별자치도 태백시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 고양시 일산서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 구리시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 김포시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 남양주시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 남양주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 소사구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 원미구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 분당구,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 분당구,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 영통구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 팔달구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 단원구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 단원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 상록구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 안성시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 안양시 동안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 수지구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 처인구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 의왕시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 파주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 평택시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 평택시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 포천시,1,1,100,404,404,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 하남시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 하남시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상남도 양산시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상남도 진주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 마산합포구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 마산회원구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 성산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 성산구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상북도 구미시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상북도 문경시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상북도 성주군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상북도 안동시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상북도 의성군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상북도 칠곡군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 광산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 북구,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 북구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 수성구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 유성구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 유성구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 중구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,대한민국외,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 기장군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 부산진구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 부산진구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 사하구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 수영구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 해운대구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 강남구,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 강남구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 강동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 강북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 관악구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 구로구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 구로구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 노원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 도봉구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 동대문구,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 동작구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 서초구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 성동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 송파구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 송파구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 양천구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 영등포구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 용산구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 은평구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,하) 쉐라폰 파워링크(삭제),쉐라폰 파워링크_광고그룹#1(삭제),2026.05.12.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중랑구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
